,id,name,symbol,slug,num_market_pairs,date_added,max_supply,circulating_supply,total_supply,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated_x,quote,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,tvl,last_updated_y
323,2840,QuarkChain,QKC,quarkchain,33,2018-06-04T00:00:00.000Z,10000000000.0,6399906497.0,10000000000.0,324,5302462976.0,41075085.08602905,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.007746416197895778, 'volume_24h': 2069807.90249865, 'volume_change_24h': -76.8081, 'percent_change_1h': -0.71350472, 'percent_change_24h': -1.95044916, 'percent_change_7d': -5.69148822, 'percent_change_30d': -28.3206628, 'percent_change_60d': -45.93464297, 'percent_change_90d': -33.04114339, 'market_cap': 49576339.35337923, 'market_cap_dominance': 0.006, 'fully_diluted_market_cap': 77464161.98, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.007746416197895778,2069807.90249865,-76.8081,-0.71350472,-1.95044916,-5.69148822,-28.3206628,-45.93464297,-33.04114339,49576339.35337923,0.006,77464161.98,,2022-11-16T19:24:00.000Z
324,7189,Origin Dollar,OUSD,origin-dollar,11,2020-09-27T00:00:00.000Z,,49362668.53780137,49362668.53780137,325,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.9996563499611087, 'volume_24h': 278053.77470794, 'volume_change_24h': 215.5012, 'percent_change_1h': 0.00076772, 'percent_change_24h': -1.26753831, 'percent_change_7d': 0.19334696, 'percent_change_30d': 0.40909063, 'percent_change_60d': 0.5278267, 'percent_change_90d': 1.06641327, 'market_cap': 49345705.054838575, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 49345705.05, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.9996563499611087,278053.77470794,215.5012,0.00076772,-1.26753831,0.19334696,0.40909063,0.5278267,1.06641327,49345705.054838575,0.0,49345705.05,,2022-11-16T19:24:00.000Z
325,2927,sUSD,SUSD,susd,97,2018-07-13T00:00:00.000Z,142399574.0,48988237.89580189,48988237.89580189,326,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.9991311037877274, 'volume_24h': 4258097.8379212, 'volume_change_24h': -70.1881, 'percent_change_1h': -0.31043815, 'percent_change_24h': -0.06061109, 'percent_change_7d': -0.82090339, 'percent_change_30d': -0.81583561, 'percent_change_60d': -0.8193196, 'percent_change_90d': -0.60179147, 'market_cap': 48945672.201448314, 'market_cap_dominance': 0.0059, 'fully_diluted_market_cap': 142275843.55, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.9991311037877274,4258097.8379212,-70.1881,-0.31043815,-0.06061109,-0.82090339,-0.81583561,-0.8193196,-0.60179147,48945672.201448314,0.0059,142275843.55,,2022-11-16T19:24:00.000Z
326,2297,StormX,STMX,stormx,49,2017-12-20T00:00:00.000Z,10000000000.0,10000000000.0,10000000000.0,327,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.0048868970140944065, 'volume_24h': 6617511.81362338, 'volume_change_24h': -50.157, 'percent_change_1h': -0.75025123, 'percent_change_24h': -0.15437341, 'percent_change_7d': 1.47923009, 'percent_change_30d': -26.79655852, 'percent_change_60d': -35.2689522, 'percent_change_90d': -46.69176339, 'market_cap': 48868970.14094406, 'market_cap_dominance': 0.0059, 'fully_diluted_market_cap': 48868970.14, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.0048868970140944065,6617511.81362338,-50.157,-0.75025123,-0.15437341,1.47923009,-26.79655852,-35.2689522,-46.69176339,48868970.14094406,0.0059,48868970.14,,2022-11-16T19:24:00.000Z
327,20672,Clash of Lilliput,COL,clash-of-lilliput,2,2022-06-20T04:02:04.000Z,1000000000.0,81849400.0,1000000000.0,328,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.5964647473376944, 'volume_24h': 48675.96284904, 'volume_change_24h': 900.2271, 'percent_change_1h': 0.00049876, 'percent_change_24h': -0.5730051, 'percent_change_7d': 0.42871272, 'percent_change_30d': 1.89914127, 'percent_change_60d': -0.89704844, 'percent_change_90d': -50.51220814, 'market_cap': 48820281.69074188, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 596464747.34, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.5964647473376944,48675.96284904,900.2271,0.00049876,-0.5730051,0.42871272,1.89914127,-0.89704844,-50.51220814,48820281.69074188,0.0,596464747.34,,2022-11-16T19:24:00.000Z
328,14783,MAGIC,MAGIC,magic-token,41,2021-11-18T11:20:24.000Z,347714007.0,177181782.24,339645510.0,329,204719565.0192384,55184786.028702565,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.26956283354508204, 'volume_24h': 962050.44553233, 'volume_change_24h': 30.3084, 'percent_change_1h': -1.02071694, 'percent_change_24h': -8.97352779, 'percent_change_7d': -3.95037649, 'percent_change_30d': -29.84415134, 'percent_change_60d': -23.70556669, 'percent_change_90d': -54.90266542, 'market_cap': 47761623.273182094, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 93730772.99, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.26956283354508204,962050.44553233,30.3084,-1.02071694,-8.97352779,-3.95037649,-29.84415134,-23.70556669,-54.90266542,47761623.273182094,0.0,93730772.99,,2022-11-16T19:24:00.000Z
329,8972,Seedify.fund,SFUND,seedify-fund,38,2021-03-29T00:00:00.000Z,100000000.0,40643401.16626599,100000000.0,330,10933308.0,12762072.031781536,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 1.1672653904729964, 'volume_24h': 2189558.49373554, 'volume_change_24h': 0.5927, 'percent_change_1h': -0.46332973, 'percent_change_24h': -0.67501357, 'percent_change_7d': -9.19651335, 'percent_change_30d': -32.06891524, 'percent_change_60d': -50.34655724, 'percent_change_90d': -52.00190849, 'market_cap': 47441635.5324921, 'market_cap_dominance': 0.0057, 'fully_diluted_market_cap': 116726539.05, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",1.1672653904729964,2189558.49373554,0.5927,-0.46332973,-0.67501357,-9.19651335,-32.06891524,-50.34655724,-52.00190849,47441635.5324921,0.0057,116726539.05,,2022-11-16T19:24:00.000Z
330,9285,Moonriver,MOVR,moonriver,35,2021-04-19T00:00:00.000Z,,5740196.0,10550678.0,331,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 8.216433499431986, 'volume_24h': 2025145.82372309, 'volume_change_24h': -12.2782, 'percent_change_1h': -0.36862093, 'percent_change_24h': -2.50617321, 'percent_change_7d': -2.22357151, 'percent_change_30d': -27.12180979, 'percent_change_60d': -29.63644814, 'percent_change_90d': -45.4998754, 'market_cap': 47163938.70770549, 'market_cap_dominance': 0.0057, 'fully_diluted_market_cap': 86688944.16, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",8.216433499431986,2025145.82372309,-12.2782,-0.36862093,-2.50617321,-2.22357151,-27.12180979,-29.63644814,-45.4998754,47163938.70770549,0.0057,86688944.16,,2022-11-16T19:24:00.000Z
331,4056,Ampleforth,AMPL,ampleforth,46,2019-06-28T00:00:00.000Z,395345189.0,46031112.88317652,46143293.05634706,332,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 1.0135787590564882, 'volume_24h': 698813.26143125, 'volume_change_24h': -20.2896, 'percent_change_1h': -0.54312388, 'percent_change_24h': -9.12840697, 'percent_change_7d': 14.70082263, 'percent_change_30d': -3.67539753, 'percent_change_60d': 1.84439971, 'percent_change_90d': -29.67164768, 'market_cap': 46656158.27411918, 'market_cap_dominance': 0.0056, 'fully_diluted_market_cap': 400713486.07, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",1.0135787590564882,698813.26143125,-20.2896,-0.54312388,-9.12840697,14.70082263,-3.67539753,1.84439971,-29.67164768,46656158.27411918,0.0056,400713486.07,,2022-11-16T19:23:00.000Z
332,9666,Terran Coin,TRR,terran-coin,24,2021-05-10T00:00:00.000Z,10000000000.0,23653359.0,10000000000.0,333,23653359.0,46616415.74324241,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 1.9708158889078888, 'volume_24h': 2667197.27750388, 'volume_change_24h': 8.8082, 'percent_change_1h': -0.26368839, 'percent_change_24h': 11.01093028, 'percent_change_7d': -3.10573234, 'percent_change_30d': -29.89980014, 'percent_change_60d': -32.16013609, 'percent_change_90d': -43.32658735, 'market_cap': 46616415.74324241, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 19708158889.08, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",1.9708158889078888,2667197.27750388,8.8082,-0.26368839,11.01093028,-3.10573234,-29.89980014,-32.16013609,-43.32658735,46616415.74324241,0.0,19708158889.08,,2022-11-16T19:24:00.000Z
333,1883,Adshares,ADS,adshares,23,2017-08-12T00:00:00.000Z,38758206.0,33088952.383896,38758206.0,334,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 1.3989934092352623, 'volume_24h': 738668.02516352, 'volume_change_24h': -9.4866, 'percent_change_1h': -0.59300245, 'percent_change_24h': -1.59594119, 'percent_change_7d': -5.3262023, 'percent_change_30d': -18.62217465, 'percent_change_60d': -42.58776809, 'percent_change_90d': -59.21928243, 'market_cap': 46291226.30356993, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 54222474.75, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",1.3989934092352623,738668.02516352,-9.4866,-0.59300245,-1.59594119,-5.3262023,-18.62217465,-42.58776809,-59.21928243,46291226.30356993,0.0,54222474.75,,2022-11-16T19:23:00.000Z
334,7236,Celo Dollar,CUSD,celo-dollar,33,2020-09-29T00:00:00.000Z,1000000000000000.0,46980130.07900796,57241566.21607361,335,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.984428571408953, 'volume_24h': 432948.82219748, 'volume_change_24h': -78.1081, 'percent_change_1h': -0.01578007, 'percent_change_24h': 0.10373565, 'percent_change_7d': -0.8714899, 'percent_change_30d': -1.05546181, 'percent_change_60d': -1.22109644, 'percent_change_90d': -0.93649766, 'market_cap': 46248582.33828459, 'market_cap_dominance': 0.0056, 'fully_diluted_market_cap': 984428571408953, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.984428571408953,432948.82219748,-78.1081,-0.01578007,0.10373565,-0.8714899,-1.05546181,-1.22109644,-0.93649766,46248582.33828459,0.0056,984428571408953.0,,2022-11-16T19:24:00.000Z
335,2424,SingularityNET,AGIX,singularitynet,25,2018-01-18T00:00:00.000Z,2000000000.0,1121133421.4519937,1214799455.2394464,336,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.04122983321210026, 'volume_24h': 1351059.94951026, 'volume_change_24h': 96.7558, 'percent_change_1h': -2.31960991, 'percent_change_24h': 2.05554746, 'percent_change_7d': 0.79045341, 'percent_change_30d': -30.29615632, 'percent_change_60d': -30.54134405, 'percent_change_90d': -12.30921272, 'market_cap': 46224143.97497701, 'market_cap_dominance': 0.0056, 'fully_diluted_market_cap': 82459666.42, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.04122983321210026,1351059.94951026,96.7558,-2.31960991,2.05554746,0.79045341,-30.29615632,-30.54134405,-12.30921272,46224143.97497701,0.0056,82459666.42,,2022-11-16T19:24:00.000Z
336,7046,Aavegotchi,GHST,aavegotchi,105,2020-09-14T00:00:00.000Z,,45096312.08270881,46860475.58289631,337,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 1.0224655353425023, 'volume_24h': 2426978.64879034, 'volume_change_24h': 15.4485, 'percent_change_1h': 0.00188809, 'percent_change_24h': -1.74727719, 'percent_change_7d': -3.63834778, 'percent_change_30d': -11.13474903, 'percent_change_60d': -15.12394052, 'percent_change_90d': -22.0806664, 'market_cap': 46109424.87561942, 'market_cap_dominance': 0.0056, 'fully_diluted_market_cap': 47913221.25, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",1.0224655353425023,2426978.64879034,15.4485,0.00188809,-1.74727719,-3.63834778,-11.13474903,-15.12394052,-22.0806664,46109424.87561942,0.0056,47913221.25,,2022-11-16T19:24:00.000Z
337,4006,STP,STPT,standard-tokenization-protocol,44,2019-06-12T00:00:00.000Z,1942420283.0,1648670278.027067,1942420283.0,338,1746586944.0,48684322.602990955,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.02787397602520436, 'volume_24h': 4106208.23618414, 'volume_change_24h': -6.0863, 'percent_change_1h': -0.05802987, 'percent_change_24h': -1.37876241, 'percent_change_7d': -8.9627592, 'percent_change_30d': -32.68459987, 'percent_change_60d': -38.91084363, 'percent_change_90d': -45.69785725, 'market_cap': 45954995.80319347, 'market_cap_dominance': 0.0056, 'fully_diluted_market_cap': 54142976.4, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.02787397602520436,4106208.23618414,-6.0863,-0.05802987,-1.37876241,-8.9627592,-32.68459987,-38.91084363,-45.69785725,45954995.80319347,0.0056,54142976.4,,2022-11-16T19:23:00.000Z
338,2135,Revain,REV,revain,20,2017-11-01T00:00:00.000Z,,85061485689.83401,85061485689.83401,339,85061485690.0,45776199.20467882,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.0005381542402340189, 'volume_24h': 393175.28751499, 'volume_change_24h': -15.8023, 'percent_change_1h': 21.44351782, 'percent_change_24h': -44.64015393, 'percent_change_7d': -8.03562834, 'percent_change_30d': -28.16701616, 'percent_change_60d': -41.00706787, 'percent_change_90d': -54.54548099, 'market_cap': 45776199.20458949, 'market_cap_dominance': 0.0055, 'fully_diluted_market_cap': 45776199.2, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.0005381542402340189,393175.28751499,-15.8023,21.44351782,-44.64015393,-8.03562834,-28.16701616,-41.00706787,-54.54548099,45776199.20458949,0.0055,45776199.2,,2022-11-16T19:24:00.000Z
339,3012,VeThor Token,VTHO,vethor-token,48,2018-07-30T00:00:00.000Z,,45630180356.0,45630180356.0,340,25671493632.0,25713782.957542993,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.0010016473262580358, 'volume_24h': 2232221.62698195, 'volume_change_24h': -10.3821, 'percent_change_1h': -0.62133102, 'percent_change_24h': -1.79254975, 'percent_change_7d': -8.84048618, 'percent_change_30d': -26.57780215, 'percent_change_60d': -34.05425585, 'percent_change_90d': -47.13961427, 'market_cap': 45705348.150259346, 'market_cap_dominance': 0.0055, 'fully_diluted_market_cap': 45705348.15, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.0010016473262580358,2232221.62698195,-10.3821,-0.62133102,-1.79254975,-8.84048618,-26.57780215,-34.05425585,-47.13961427,45705348.150259346,0.0055,45705348.15,,2022-11-16T19:24:00.000Z
340,1788,Metal DAO,MTL,metal,64,2017-07-09T00:00:00.000Z,66588888.0,66588888.0,66588888.0,341,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.6823635242318501, 'volume_24h': 13064668.29676067, 'volume_change_24h': -43.4504, 'percent_change_1h': -0.07121558, 'percent_change_24h': -1.21884175, 'percent_change_7d': 1.63164978, 'percent_change_30d': -30.51861518, 'percent_change_60d': -41.80556567, 'percent_change_90d': -49.71051068, 'market_cap': 45437828.29035995, 'market_cap_dominance': 0.0055, 'fully_diluted_market_cap': 45437828.29, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.6823635242318501,13064668.29676067,-43.4504,-0.07121558,-1.21884175,1.63164978,-30.51861518,-41.80556567,-49.71051068,45437828.29035995,0.0055,45437828.29,,2022-11-16T19:23:00.000Z
341,3773,Fetch.ai,FET,fetch,79,2019-03-02T00:00:00.000Z,1152997575.0,746113681.0,1151441225.6042874,342,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.06071696942787851, 'volume_24h': 4225234.09931837, 'volume_change_24h': -19.1907, 'percent_change_1h': -0.22030095, 'percent_change_24h': -1.58340151, 'percent_change_7d': -4.43166919, 'percent_change_30d': -29.8291478, 'percent_change_60d': -31.4335538, 'percent_change_90d': -37.48806131, 'market_cap': 45301761.5589989, 'market_cap_dominance': 0.0055, 'fully_diluted_market_cap': 70006518.51, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.06071696942787851,4225234.09931837,-19.1907,-0.22030095,-1.58340151,-4.43166919,-29.8291478,-31.4335538,-37.48806131,45301761.5589989,0.0055,70006518.51,,2022-11-16T19:24:00.000Z
342,2320,Utrust,UTK,utrust,49,2017-12-29T00:00:00.000Z,500000000.0,490000000.0,500000000.0,343,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.09202808344739716, 'volume_24h': 3549922.45121424, 'volume_change_24h': 87.927, 'percent_change_1h': -0.69577753, 'percent_change_24h': -3.54980988, 'percent_change_7d': -4.47504443, 'percent_change_30d': -25.79153399, 'percent_change_60d': -18.63469647, 'percent_change_90d': -32.20275445, 'market_cap': 45093760.889224604, 'market_cap_dominance': 0.0055, 'fully_diluted_market_cap': 46014041.72, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.09202808344739716,3549922.45121424,87.927,-0.69577753,-3.54980988,-4.47504443,-25.79153399,-18.63469647,-32.20275445,45093760.889224604,0.0055,46014041.72,,2022-11-16T19:24:00.000Z
343,4660,Telos,TLOS,telos,32,2019-09-17T00:00:00.000Z,355208371.0,270123443.8443,355208370.6674,344,288949530.5789,48080728.828525096,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.1663983628289587, 'volume_24h': 2701095.97520597, 'volume_change_24h': -0.2883, 'percent_change_1h': -0.18222121, 'percent_change_24h': -2.46131514, 'percent_change_7d': -9.13449201, 'percent_change_30d': -2.31372989, 'percent_change_60d': -6.64840633, 'percent_change_90d': -21.81350365, 'market_cap': 44948098.817411676, 'market_cap_dominance': 0.0054, 'fully_diluted_market_cap': 59106091.4, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.1663983628289587,2701095.97520597,-0.2883,-0.18222121,-2.46131514,-9.13449201,-2.31372989,-6.64840633,-21.81350365,44948098.817411676,0.0054,59106091.4,,2022-11-16T19:24:00.000Z
344,4090,Wirex Token,WXT,wirex-token,18,2019-07-09T00:00:00.000Z,10000000000.0,10000000000.0,10000000000.0,345,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.004495678227784332, 'volume_24h': 126444.57048684, 'volume_change_24h': -10.8129, 'percent_change_1h': 0.22525934, 'percent_change_24h': -0.10586872, 'percent_change_7d': -7.77802696, 'percent_change_30d': -5.84994671, 'percent_change_60d': -8.9532683, 'percent_change_90d': -27.52387919, 'market_cap': 44956782.27784332, 'market_cap_dominance': 0.0054, 'fully_diluted_market_cap': 44956782.28, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.004495678227784332,126444.57048684,-10.8129,0.22525934,-0.10586872,-7.77802696,-5.84994671,-8.9532683,-27.52387919,44956782.27784332,0.0054,44956782.28,,2022-11-16T19:23:00.000Z
345,10529,Sun (New),SUN,sun-token,67,2021-06-21T00:00:00.000Z,,8873684472.0,19900730000.0,346,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.005038966471986791, 'volume_24h': 13044333.27409991, 'volume_change_24h': 0.6811, 'percent_change_1h': -0.50870556, 'percent_change_24h': -0.59811553, 'percent_change_7d': -8.40664445, 'percent_change_30d': -27.19425219, 'percent_change_60d': -14.90115611, 'percent_change_90d': -21.37704116, 'market_cap': 44714198.53739782, 'market_cap_dominance': 0.0054, 'fully_diluted_market_cap': 100279111.24, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.005038966471986791,13044333.27409991,0.6811,-0.50870556,-0.59811553,-8.40664445,-27.19425219,-14.90115611,-21.37704116,44714198.53739782,0.0054,100279111.24,,2022-11-16T19:24:00.000Z
346,3914,GlitzKoin,GTN,glitzkoin,19,2019-05-07T00:00:00.000Z,,247499427.9095996,998999327.9095997,347,,,,2022-11-16T19:23:00.000Z,"{'USD': {'price': 0.1794268769511236, 'volume_24h': 8.48978667, 'volume_change_24h': -79.3601, 'percent_change_1h': -0.00182696, 'percent_change_24h': -3.43601538, 'percent_change_7d': -3.38561234, 'percent_change_30d': -50.97775913, 'percent_change_60d': -15.73413131, 'percent_change_90d': -32.18347509, 'market_cap': 44408049.397009216, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 179247329.48, 'tvl': None, 'last_updated': '2022-11-16T19:23:00.000Z'}}",0.1794268769511236,8.48978667,-79.3601,-0.00182696,-3.43601538,-3.38561234,-50.97775913,-15.73413131,-32.18347509,44408049.397009216,0.0,179247329.48,,2022-11-16T19:23:00.000Z
347,291,MaidSafeCoin,MAID,maidsafecoin,4,2014-04-28T00:00:00.000Z,,452552412.0,452552412.0,348,,,,2022-11-16T19:24:00.000Z,"{'USD': {'price': 0.09786545228374996, 'volume_24h': 3222.21758386, 'volume_change_24h': 52.7533, 'percent_change_1h': 0.27350089, 'percent_change_24h': -0.88054074, 'percent_change_7d': -14.04318971, 'percent_change_30d': -28.01142979, 'percent_change_60d': -63.65377535, 'percent_change_90d': -66.10914959, 'market_cap': 44289246.48248195, 'market_cap_dominance': 0, 'fully_diluted_market_cap': 44289246.48, 'tvl': None, 'last_updated': '2022-11-16T19:24:00.000Z'}}",0.09786545228374996,3222.21758386,52.7533,0.27350089,-0.88054074,-14.04318971,-28.01142979,-63.65377535,-66.10914959,44289246.48248195,0.0,44289246.48,,2022-11-16T19:24:00.000Z
